,Year,Hobbyist,ConvertedComp,Country,EdLevel,Employment,JobSat,OrgSize,UndergradMajor,YearsCodePro,Data scientist or machine learning specialist,Database administrator,Data or business analyst,"Engineer, data"
31724,2020,No,140527.0,Germany,Doctoral degree,Employed full-time,6.0,"10,000 or more employees",Natural science,24.0,1,0,0.0,0.0
31725,2020,No,59454.0,Spain,Master's degree,Employed full-time,4.0,20 to 99 employees,Another engineering discipline,8.0,1,0,0.0,1.0
31726,2020,Yes,64000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Another engineering discipline,8.0,0,1,0.0,0.0
31727,2020,No,60000.0,United States,Doctoral degree,Employed full-time,8.0,"10,000 or more employees",Natural science,5.0,1,0,0.0,0.0
31728,2020,Yes,11304.0,Bangladesh,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,6.0,0,0,0.0,1.0
31729,2020,No,6108.0,Romania,Bachelor's degree,Employed part-time,4.0,"10,000 or more employees",Computer science,1.0,1,0,0.0,0.0
31730,2020,No,11940.0,Bulgaria,Master's degree,Employed full-time,6.0,100 to 499 employees,Business,12.0,0,1,0.0,0.0
31731,2020,No,200000.0,United States,Doctoral degree,Employed full-time,8.0,20 to 99 employees,Natural science,6.0,1,0,0.0,0.0
31732,2020,Yes,155000.0,United States,Bachelor's degree,Employed full-time,8.0,10 to 19 employees,Computer science,12.0,0,1,0.0,0.0
31733,2020,No,6996.0,Cuba,Bachelor's degree,"Independent contractor, freelancer, or self-employed",2.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,10.0,0,1,0.0,0.0
31734,2020,Yes,86000.0,United States,Master's degree,Employed full-time,8.0,"10,000 or more employees",Social science,3.0,0,0,1.0,0.0
31735,2020,Yes,250000.0,United States,Master's degree,Employed full-time,6.0,10 to 19 employees,Computer science,30.0,1,0,0.0,0.0
31736,2020,Yes,175000.0,United States,Master's degree,Employed full-time,8.0,20 to 99 employees,Mathematics or statistics,13.0,0,1,0.0,1.0
31737,2020,Yes,153000.0,United States,Associate degree,Employed full-time,4.0,"10,000 or more employees",Humanities,13.0,0,1,0.0,0.0
31738,2020,Yes,68068.0,Canada,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Computer science,14.0,0,1,0.0,0.0
31739,2020,No,125000.0,United States,Master's degree,Employed full-time,8.0,20 to 99 employees,Computer science,17.0,0,1,0.0,0.0
31740,2020,No,168037.0,United Kingdom,Bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Another engineering discipline,30.0,0,1,1.0,0.0
31742,2020,Yes,60744.0,Poland,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,"10,000 or more employees",Social science,6.0,0,0,0.0,1.0
31743,2020,Yes,60000.0,United States,Bachelor's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Social science,1.0,0,0,1.0,0.0
31744,2020,Yes,173000.0,United States,Master's degree,Employed full-time,8.0,10 to 19 employees,Another engineering discipline,5.0,0,0,0.0,1.0
31746,2020,Yes,145000.0,United States,Master's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,4.0,0,1,0.0,1.0
31747,2020,Yes,102407.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,500 to 999 employees,I never declared a major,27.0,0,0,1.0,0.0
31748,2020,No,103000.0,United States,Bachelor's degree,Employed full-time,5.0,"10,000 or more employees",Business,20.0,0,0,1.0,0.0
31749,2020,Yes,19728.0,Turkey,Master's degree,Employed full-time,4.0,100 to 499 employees,Another engineering discipline,16.0,0,1,0.0,0.0
31750,2020,No,150000.0,United States,Bachelor's degree,Employed full-time,4.0,"10,000 or more employees",Social science,30.0,0,1,0.0,0.0
31751,2020,Yes,75000.0,United States,Associate degree,Employed full-time,8.0,10 to 19 employees,I never declared a major,8.0,0,0,1.0,0.0
31752,2020,Yes,27144.0,Romania,Master's degree,Employed full-time,5.0,100 to 499 employees,Computer science,5.0,0,0,0.0,1.0
31753,2020,Yes,209000.0,United States,Doctoral degree,Employed full-time,8.0,100 to 499 employees,Computer science,30.0,1,0,0.0,0.0
31754,2020,Yes,250000.0,United States,Master's degree,Employed full-time,5.0,20 to 99 employees,Computer science,9.0,1,0,0.0,1.0
31755,2020,No,80000.0,United States,Bachelor's degree,Employed full-time,6.0,2 to 9 employees,Fine arts or performing arts,24.0,0,1,0.0,0.0
31756,2020,No,58368.0,Finland,Bachelor's degree,Employed full-time,8.0,2 to 9 employees,Computer science,4.0,0,1,0.0,0.0
31757,2020,Yes,25198.0,Brazil,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Business,5.0,1,0,1.0,1.0
31758,2020,Yes,106000.0,United States,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Information systems,7.0,1,0,1.0,1.0
31759,2020,No,51000.0,United States,Bachelor's degree,Employed full-time,4.0,20 to 99 employees,Web development or web design,22.0,0,1,0.0,0.0
31760,2020,Yes,11917.0,Chile,Professional degree,Employed full-time,5.0,100 to 499 employees,Fine arts or performing arts,7.0,0,1,0.0,0.0
31761,2020,Yes,49119.0,United Kingdom,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,6.0,0,1,0.0,0.0
31762,2020,Yes,250000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,100 to 499 employees,Business,10.0,0,0,0.0,1.0
31763,2020,No,100000.0,United States,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Information systems,9.0,0,1,1.0,0.0
31764,2020,No,93500.0,United States,Master's degree,Employed full-time,8.0,20 to 99 employees,Computer science,13.0,0,1,1.0,1.0
31765,2020,No,90482.0,United Kingdom,Master's degree,Employed full-time,6.0,100 to 499 employees,Natural science,4.0,0,0,1.0,0.0
31766,2020,Yes,79776.0,Sweden,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,15.0,0,1,0.0,0.0
31767,2020,Yes,45000.0,United States,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,"Just me - I am a freelancer, sole proprietor, etc.",Natural science,26.0,0,0,1.0,1.0
31768,2020,No,48644.0,Netherlands,Master's degree,Employed full-time,8.0,100 to 499 employees,Computer science,3.0,1,0,0.0,0.0
31769,2020,No,150000.0,United States,Bachelor's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Computer science,5.0,0,0,0.0,1.0
31770,2020,No,86220.0,Canada,Master's degree,Employed full-time,6.0,"10,000 or more employees",Mathematics or statistics,15.0,1,0,0.0,0.0
31771,2020,Yes,24000.0,United States,Bachelor's degree,Employed part-time,4.0,100 to 499 employees,Computer science,3.0,0,1,0.0,0.0
31772,2020,No,45396.0,France,Bachelor's degree,Employed full-time,5.0,10 to 19 employees,Another engineering discipline,3.0,0,0,0.0,1.0
31773,2020,Yes,17520.0,Argentina,Bachelor's degree,Employed full-time,8.0,10 to 19 employees,Computer science,14.0,0,0,1.0,0.0
31775,2020,No,115960.0,United States,Bachelor's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Computer science,24.0,0,1,1.0,0.0
31776,2020,Yes,68102.0,France,Master's degree,Employed full-time,4.0,"10,000 or more employees",Another engineering discipline,8.0,0,0,0.0,1.0
31777,2020,Yes,68844.0,Singapore,Master's degree,Employed full-time,8.0,20 to 99 employees,Computer science,6.0,1,0,0.0,1.0
31778,2020,Yes,128573.0,Canada,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,4.0,0,0,0.0,1.0
31779,2020,Yes,165000.0,United States,Associate degree,Employed full-time,8.0,"10,000 or more employees",Computer science,26.0,0,1,0.0,0.0
31780,2020,Yes,82155.0,France,Master's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Information systems,20.0,1,0,0.0,0.0
31781,2020,Yes,63250.0,United States,Bachelor's degree,Employed full-time,8.0,10 to 19 employees,Natural science,1.0,0,0,0.0,1.0
31782,2020,Yes,38778.0,United Kingdom,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,2.0,0,1,0.0,0.0
31783,2020,Yes,70000.0,United States,Doctoral degree,Employed full-time,6.0,100 to 499 employees,Mathematics or statistics,10.0,1,0,1.0,0.0
31784,2020,Yes,69800.0,United Kingdom,Master's degree,Employed full-time,8.0,100 to 499 employees,Computer science,7.0,0,1,0.0,0.0
31785,2020,Yes,24564.0,Mexico,Bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,4.0,0,0,0.0,1.0
31787,2020,Yes,130000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,10 to 19 employees,I never declared a major,13.0,0,1,0.0,0.0
31788,2020,Yes,63778.0,Germany,Master's degree,Employed full-time,6.0,20 to 99 employees,Computer science,3.0,1,0,1.0,1.0
31789,2020,Yes,105000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,10 to 19 employees,Computer science,9.0,0,1,0.0,0.0
31790,2020,Yes,24960.0,Mexico,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,6.0,0,1,0.0,0.0
31791,2020,Yes,138000.0,United States,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Another engineering discipline,10.0,0,1,0.0,1.0
31792,2020,Yes,140000.0,United States,Associate degree,Employed full-time,5.0,"10,000 or more employees",Web development or web design,8.0,0,1,0.0,0.0
31793,2020,Yes,101000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,"10,000 or more employees",I never declared a major,5.0,0,0,0.0,1.0
31794,2020,Yes,140000.0,United States,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Computer science,15.0,1,1,0.0,0.0
31795,2020,Yes,120000.0,United States,Doctoral degree,Employed full-time,6.0,20 to 99 employees,Computer science,4.0,1,0,0.0,0.0
31796,2020,No,130000.0,United States,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,500 to 999 employees,Business,6.0,0,0,1.0,1.0
31797,2020,Yes,86976.0,Canada,Associate degree,Employed full-time,8.0,500 to 999 employees,Computer science,6.0,0,1,1.0,0.0
31798,2020,No,35000.0,United States,Master's degree,"Independent contractor, freelancer, or self-employed",6.0,"Just me - I am a freelancer, sole proprietor, etc.",Natural science,30.0,0,0,1.0,0.0
31799,2020,Yes,75000.0,United States,Professional degree,Employed full-time,4.0,"1,000 to 4,999 employees",Humanities,20.0,0,1,0.0,0.0
31801,2020,Yes,187067.0,Australia,Master's degree,Employed full-time,8.0,"10,000 or more employees",Mathematics or statistics,20.0,0,0,1.0,0.0
31802,2020,Yes,75264.0,Chile,Bachelor's degree,Employed full-time,6.0,"5,000 to 9,999 employees",Computer science,30.0,0,0,1.0,0.0
31803,2020,Yes,62000.0,United States,Some college/university study without earning a bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Humanities,16.0,0,1,1.0,0.0
31804,2020,No,58368.0,Portugal,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,20 to 99 employees,Information systems,5.0,0,1,0.0,0.0
31805,2020,Yes,120257.0,Australia,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,2 to 9 employees,Humanities,25.0,0,1,1.0,0.0
31806,2020,No,90000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,20 to 99 employees,Humanities,27.0,0,1,1.0,0.0
31807,2020,Yes,93533.0,Australia,Bachelor's degree,Employed full-time,8.0,2 to 9 employees,Computer science,11.0,0,0,1.0,0.0
31808,2020,Yes,80000.0,Japan,Master's degree,Employed full-time,8.0,100 to 499 employees,Computer science,8.0,0,1,1.0,0.0
31809,2020,No,70044.0,Israel,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Natural science,30.0,0,1,1.0,1.0
31810,2020,Yes,11304.0,Bangladesh,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,6.0,0,0,0.0,1.0
31811,2020,Yes,143431.0,Singapore,Bachelor's degree,Employed full-time,2.0,"10,000 or more employees",Another engineering discipline,16.0,0,0,1.0,1.0
31812,2020,Yes,94572.0,Uruguay,Bachelor's degree,Employed full-time,6.0,"5,000 to 9,999 employees",Computer science,16.0,1,0,0.0,0.0
31813,2020,Yes,60505.0,Canada,Some college/university study without earning a bachelor's degree,"Independent contractor, freelancer, or self-employed",4.0,2 to 9 employees,Information systems,12.0,0,1,0.0,0.0
31814,2020,Yes,116896.0,Singapore,Bachelor's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Computer science,6.0,0,0,0.0,1.0
31815,2020,Yes,70000.0,United States,Doctoral degree,Employed full-time,8.0,500 to 999 employees,Natural science,5.0,1,0,1.0,0.0
31816,2020,Yes,12026.0,Australia,Bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,20 to 99 employees,Business,30.0,0,0,1.0,0.0
31817,2020,Yes,28860.0,Brazil,Master's degree,Employed full-time,4.0,100 to 499 employees,Web development or web design,20.0,0,0,1.0,0.0
31818,2020,Yes,29827.0,Taiwan,Master's degree,Employed part-time,6.0,"10,000 or more employees",Computer science,5.0,0,0,0.0,1.0
31819,2020,Yes,10092.0,Malaysia,Bachelor's degree,Employed full-time,4.0,"10,000 or more employees",Computer science,1.0,1,1,1.0,0.0
31820,2020,Yes,154000.0,United States,Bachelor's degree,Employed full-time,2.0,"10,000 or more employees",Another engineering discipline,30.0,0,1,0.0,0.0
31821,2020,Yes,200000.0,United States,Master's degree,Employed full-time,8.0,"10,000 or more employees",Mathematics or statistics,8.0,1,0,0.0,1.0
31822,2020,Yes,120000.0,United States,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Another engineering discipline,2.0,0,1,1.0,0.0
31823,2020,Yes,74641.0,Japan,Bachelor's degree,Employed full-time,5.0,2 to 9 employees,Computer science,9.0,1,1,0.0,0.0
31824,2020,Yes,6360.0,Colombia,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,"Just me - I am a freelancer, sole proprietor, etc.",Another engineering discipline,5.0,1,0,0.0,0.0
31826,2020,No,31464.0,Guatemala,Bachelor's degree,"Independent contractor, freelancer, or self-employed",2.0,10 to 19 employees,Computer science,1.0,0,1,1.0,0.0
31827,2020,No,72100.0,Republic of Korea,Master's degree,Employed full-time,8.0,500 to 999 employees,Computer science,9.0,1,0,1.0,0.0
31828,2020,Yes,64859.0,United Arab Emirates,Master's degree,"Independent contractor, freelancer, or self-employed",5.0,2 to 9 employees,Computer science,19.0,0,1,1.0,0.0
31829,2020,No,25128.0,India,Bachelor's degree,Employed full-time,8.0,10 to 19 employees,Another engineering discipline,15.0,0,1,0.0,0.0
31830,2020,No,4836.0,Indonesia,Associate degree,"Independent contractor, freelancer, or self-employed",2.0,10 to 19 employees,Information systems,2.0,0,1,1.0,0.0
31831,2020,Yes,268068.0,India,Bachelor's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Another engineering discipline,7.0,0,0,1.0,1.0
31832,2020,Yes,13962.0,India,Bachelor's degree,Employed full-time,4.0,20 to 99 employees,Computer science,4.0,1,0,0.0,0.0
31833,2020,Yes,18876.0,Russian Federation,Master's degree,Employed full-time,4.0,500 to 999 employees,Mathematics or statistics,9.0,1,0,0.0,0.0
31834,2020,Yes,70000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,4.0,100 to 499 employees,Computer science,5.0,0,1,1.0,0.0
31835,2020,Yes,110000.0,United States,Master's degree,Employed full-time,6.0,"10,000 or more employees",Health science,6.0,0,1,1.0,1.0
31836,2020,Yes,139500.0,United States,Master's degree,Employed full-time,8.0,100 to 499 employees,Computer science,15.0,1,0,0.0,0.0
31837,2020,Yes,7764.0,Viet Nam,Master's degree,"Independent contractor, freelancer, or self-employed",5.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,4.0,1,0,0.0,1.0
31838,2020,No,12252.0,Malaysia,Bachelor's degree,Employed full-time,5.0,20 to 99 employees,Computer science,4.0,0,1,0.0,0.0
31839,2020,Yes,56788.0,Australia,Bachelor's degree,Employed full-time,8.0,2 to 9 employees,Another engineering discipline,5.0,0,1,1.0,0.0
31840,2020,No,9804.0,Belarus,Bachelor's degree,Employed full-time,6.0,"5,000 to 9,999 employees",Computer science,13.0,0,1,1.0,1.0
31841,2020,Yes,18672.0,Pakistan,Master's degree,Employed full-time,6.0,10 to 19 employees,Computer science,14.0,0,1,0.0,0.0
31842,2020,No,27084.0,Pakistan,Master's degree,Employed full-time,4.0,100 to 499 employees,Computer science,15.0,1,1,0.0,1.0
31843,2020,Yes,45396.0,Italy,Some college/university study without earning a bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,2 to 9 employees,Computer science,23.0,0,1,0.0,0.0
31845,2020,Yes,98185.0,Sweden,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,500 to 999 employees,Computer science,10.0,0,0,0.0,1.0
31846,2020,Yes,34900.0,United Kingdom,Some college/university study without earning a bachelor's degree,Employed full-time,5.0,20 to 99 employees,Information systems,10.0,0,1,1.0,0.0
31847,2020,Yes,28308.0,Russian Federation,Bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,10.0,0,0,0.0,1.0
31848,2020,Yes,9837.0,Greece,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,2 to 9 employees,Computer science,1.0,1,0,0.0,0.0
31849,2020,Yes,2820.0,Bangladesh,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Mathematics or statistics,4.0,1,0,0.0,0.0
31850,2020,Yes,69468.0,Denmark,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Computer science,5.0,0,0,0.0,1.0
31851,2020,Yes,86844.0,Denmark,Master's degree,Employed full-time,8.0,"5,000 to 9,999 employees",Computer science,2.0,0,1,0.0,0.0
31852,2020,Yes,30108.0,South Africa,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,8.0,0,1,0.0,0.0
31853,2020,Yes,1440.0,Malaysia,Bachelor's degree,Employed full-time,8.0,2 to 9 employees,Computer science,2.0,1,1,0.0,0.0
31854,2020,Yes,75669.0,Belgium,Master's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Natural science,9.0,1,0,0.0,0.0
31855,2020,No,36753.0,France,Master's degree,Employed full-time,4.0,100 to 499 employees,Computer science,2.0,1,0,0.0,1.0
31856,2020,Yes,13962.0,India,Master's degree,Employed full-time,5.0,500 to 999 employees,Computer science,4.0,0,1,1.0,0.0
31857,2020,Yes,51888.0,Estonia,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,5.0,1,1,1.0,0.0
31858,2020,Yes,54049.0,Germany,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Business,1.0,1,0,0.0,0.0
31859,2020,Yes,86478.0,Netherlands,Master's degree,Employed full-time,8.0,20 to 99 employees,Computer science,4.0,1,0,0.0,1.0
31860,2020,No,25944.0,Spain,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,2 to 9 employees,Computer science,22.0,0,1,0.0,0.0
31861,2020,No,35132.0,Netherlands,Bachelor's degree,Employed full-time,2.0,20 to 99 employees,Social science,15.0,0,1,0.0,0.0
31862,2020,Yes,26052.0,Denmark,Master's degree,"Independent contractor, freelancer, or self-employed",6.0,2 to 9 employees,Computer science,4.0,1,1,1.0,0.0
31863,2020,No,46482.0,France,Master's degree,Employed full-time,4.0,10 to 19 employees,Computer science,9.0,0,0,0.0,1.0
31864,2020,Yes,37834.0,France,Master's degree,Employed full-time,8.0,100 to 499 employees,Mathematics or statistics,1.0,1,0,1.0,1.0
31865,2020,No,31176.0,Czech Republic,Master's degree,Employed full-time,8.0,100 to 499 employees,Computer science,19.0,0,0,1.0,0.0
31866,2020,Yes,75669.0,Serbia,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,20.0,0,1,0.0,0.0
31867,2020,Yes,83512.0,Australia,Bachelor's degree,Employed full-time,8.0,500 to 999 employees,Computer science,15.0,0,1,0.0,1.0
31868,2020,Yes,58373.0,Germany,Master's degree,Employed full-time,8.0,20 to 99 employees,Computer science,7.0,1,0,0.0,1.0
31869,2020,No,48768.0,Finland,Doctoral degree,Employed full-time,5.0,"1,000 to 4,999 employees",Computer science,8.0,1,0,0.0,1.0
31870,2020,No,44917.0,Austria,Master's degree,Employed part-time,5.0,2 to 9 employees,Computer science,9.0,1,0,0.0,0.0
31872,2020,No,45241.0,United Kingdom,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,500 to 999 employees,Business,15.0,0,0,1.0,0.0
31873,2020,Yes,44668.0,Portugal,Master's degree,Employed full-time,4.0,"1,000 to 4,999 employees",Computer science,8.0,1,0,0.0,0.0
31874,2020,No,58167.0,United Kingdom,Doctoral degree,Employed full-time,6.0,2 to 9 employees,Computer science,3.0,1,0,0.0,0.0
31875,2020,Yes,40070.0,United Kingdom,Bachelor's degree,Employed full-time,4.0,"10,000 or more employees",Mathematics or statistics,4.0,1,0,0.0,1.0
31876,2020,Yes,21168.0,Hungary,Master's degree,"Independent contractor, freelancer, or self-employed",6.0,20 to 99 employees,Computer science,15.0,0,0,0.0,1.0
31877,2020,Yes,11220.0,Paraguay,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,6.0,0,1,1.0,0.0
31878,2020,Yes,51888.0,Belgium,Bachelor's degree,Employed full-time,6.0,500 to 999 employees,Business,2.0,0,0,1.0,0.0
31879,2020,Yes,54289.0,United Kingdom,Bachelor's degree,Employed full-time,8.0,"5,000 to 9,999 employees",Business,13.0,1,1,1.0,0.0
31880,2020,No,4189.0,India,Master's degree,Employed full-time,6.0,20 to 99 employees,Computer science,1.0,0,1,0.0,0.0
31882,2020,No,59047.0,Austria,Master's degree,Employed full-time,6.0,2 to 9 employees,Computer science,8.0,0,1,0.0,0.0
31884,2020,Yes,19389.0,United Kingdom,Some college/university study without earning a bachelor's degree,Employed full-time,5.0,20 to 99 employees,Computer science,2.0,0,0,1.0,1.0
31885,2020,Yes,21708.0,Romania,Bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,2 to 9 employees,Computer science,8.0,0,1,0.0,0.0
31886,2020,Yes,70000.0,United States,Bachelor's degree,Employed full-time,6.0,2 to 9 employees,Computer science,14.0,0,1,0.0,0.0
31887,2020,Yes,27432.0,Czech Republic,Bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,2.0,0,1,0.0,0.0
31888,2020,Yes,11169.0,India,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,2.0,0,0,0.0,1.0
31889,2020,Yes,108100.0,Estonia,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,2 to 9 employees,Computer science,17.0,0,1,0.0,0.0
31890,2020,Yes,100214.0,Australia,Some college/university study without earning a bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,2 to 9 employees,Computer science,20.0,0,1,1.0,0.0
31892,2020,No,38916.0,Belgium,Master's degree,Employed full-time,8.0,100 to 499 employees,Natural science,12.0,1,0,0.0,0.0
31893,2020,Yes,67525.0,Germany,Master's degree,Employed full-time,8.0,20 to 99 employees,Computer science,6.0,0,1,0.0,0.0
31894,2020,Yes,82726.0,United Kingdom,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Computer science,4.0,1,1,0.0,1.0
31895,2020,Yes,38778.0,United Kingdom,Bachelor's degree,Employed full-time,4.0,"10,000 or more employees",Business,2.0,1,0,0.0,0.0
31896,2020,Yes,18264.0,India,Bachelor's degree,Employed full-time,5.0,100 to 499 employees,Computer science,10.0,0,1,0.0,0.0
31897,2020,Yes,80172.0,Australia,Bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,20.0,0,1,1.0,0.0
31898,2020,Yes,4188.0,India,Master's degree,Employed full-time,5.0,"1,000 to 4,999 employees",Computer science,5.0,0,0,1.0,0.0
31899,2020,Yes,129718.0,Belgium,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,20 to 99 employees,Another engineering discipline,24.0,0,0,0.0,1.0
31900,2020,Yes,33624.0,Sweden,Master's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Computer science,2.0,1,0,0.0,0.0
31901,2020,Yes,155111.0,United Kingdom,Bachelor's degree,Employed full-time,5.0,20 to 99 employees,Computer science,8.0,0,1,0.0,0.0
31902,2020,No,151337.0,Germany,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,20 to 99 employees,Business,5.0,0,1,0.0,0.0
31903,2020,Yes,77556.0,United Kingdom,Doctoral degree,Employed full-time,8.0,500 to 999 employees,Computer science,13.0,1,0,0.0,0.0
31904,2020,Yes,29220.0,Chile,Associate degree,Employed full-time,8.0,20 to 99 employees,Computer science,5.0,0,1,0.0,0.0
31905,2020,Yes,51704.0,United Kingdom,Master's degree,Employed full-time,6.0,"10,000 or more employees",Another engineering discipline,3.0,0,0,0.0,1.0
31906,2020,Yes,51888.0,Spain,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,"Just me - I am a freelancer, sole proprietor, etc.",Humanities,19.0,0,1,0.0,0.0
31908,2020,Yes,18000.0,Azerbaijan,Bachelor's degree,Employed part-time,5.0,2 to 9 employees,Another engineering discipline,4.0,0,1,0.0,0.0
31909,2020,No,54049.0,Spain,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,3.0,0,1,0.0,0.0
31910,2020,Yes,55000.0,United States,Doctoral degree,Employed full-time,2.0,"10,000 or more employees",Another engineering discipline,7.0,1,0,0.0,0.0
31911,2020,Yes,47388.0,South Africa,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,20 to 99 employees,Information systems,5.0,0,1,0.0,0.0
31912,2020,Yes,7900.0,Philippines,Bachelor's degree,Employed full-time,5.0,"1,000 to 4,999 employees",Information systems,2.0,0,0,1.0,0.0
31913,2020,Yes,15888.0,Colombia,Master's degree,"Independent contractor, freelancer, or self-employed",8.0,2 to 9 employees,Another engineering discipline,5.0,1,0,0.0,1.0
31915,2020,Yes,84019.0,United Kingdom,Master's degree,Employed full-time,5.0,"10,000 or more employees",Social science,9.0,0,1,0.0,1.0
31916,2020,No,100000.0,United States,Bachelor's degree,Employed full-time,4.0,"10,000 or more employees",Computer science,30.0,1,0,0.0,0.0
31917,2020,No,28860.0,Brazil,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Computer science,11.0,0,0,0.0,1.0
31918,2020,Yes,93000.0,United States,Master's degree,Employed full-time,8.0,20 to 99 employees,Social science,3.0,1,0,0.0,0.0
31919,2020,Yes,35676.0,Italy,Master's degree,Employed full-time,4.0,20 to 99 employees,Computer science,22.0,0,1,0.0,0.0
31920,2020,Yes,81319.0,Switzerland,Bachelor's degree,Employed full-time,5.0,100 to 499 employees,Computer science,11.0,0,0,1.0,0.0
31921,2020,No,29832.0,Portugal,Master's degree,Employed full-time,8.0,20 to 99 employees,Computer science,10.0,1,0,0.0,0.0
31922,2020,Yes,45564.0,Poland,Master's degree,Employed full-time,8.0,100 to 499 employees,Computer science,8.0,1,0,0.0,0.0
31923,2020,Yes,58167.0,United Kingdom,Doctoral degree,Employed full-time,8.0,10 to 19 employees,Mathematics or statistics,5.0,1,0,1.0,1.0
31924,2020,No,85000.0,Uruguay,Bachelor's degree,"Independent contractor, freelancer, or self-employed",4.0,"1,000 to 4,999 employees",Humanities,30.0,0,1,0.0,0.0
31925,2020,No,30240.0,Brazil,Associate degree,Employed full-time,6.0,"1,000 to 4,999 employees",Information systems,12.0,0,0,0.0,1.0
31927,2020,Yes,17868.0,Brazil,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,100 to 499 employees,Computer science,9.0,0,0,0.0,1.0
